sequence name,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
4aa4298830032913742a6a9bb46bd8a8,99.361,313,31099.993,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,Mycale_fibrexilis,SHELBY
2909a7ded2864e336c50dc0644936910,80.198,303,24299.994,Arthropoda,Insecta,Trichoptera,Hydrobiosidae,Tiphobiosis,Tiphobiosis_montana,SHELBY
54c635fa201a242c7b8e64155a540c22,96.486,313,30200.118,Arthropoda,Malacostraca,Amphipoda,NA,NA,Amphipoda_sp._BOLD:ACQ7829,SHELBY
d5fa3d72e36a2242d7277d96ad378f55,96.805,313,30299.965,Porifera,Demospongiae,Dendroceratida,Dictyodendrillidae,Igernella,Igernella_notabilis,SHELBY
cb66798917b95cb59987e49128aec9ee,83.279,305,25400.095,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,Ophryotrocha_labronica,SHELBY
f711d825c5cddc7b3c71751254bffcde,100,313,31300,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Enosteoides,Enosteoides_ornatus,SHELBY
3045460c470acb89413f732b5d4f28b3,100,313,31300,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Cuapetes,Cuapetes_HK01,SHELBY
a47cb029a2787c54811a5ccfbdf5d319,80.063,316,25299.908,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus_pahari,SHELBY
eaf621b98c4ae489232c40264eb168e6,100,313,31300,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,Syllidae,SHELBY
2d6168af2ffa78c6c71146c8a10681a9,97.444,313,30499.972,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_haswelli,SHELBY
6bd4295620b876c02d7b9879e1e62083,80.831,313,25300.103,Arthropoda,Insecta,Mecoptera,Panorpodidae,Panorpodes,Panorpodes_paradoxus,SHELBY
f8550fe08ca9f61aa71249be4ba87fee,100,313,31300,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Styela_plicata,SHELBY
e920642c268eb92e54418598edfe1242,82.353,306,25200.018,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Treptopale,Treptopale_homalos,SHELBY
d73fb3af1d0e3d18c8657d75c6f6e924,81.47,313,25500.11,Arthropoda,Insecta,Diptera,Asilidae,Trichardis,Trichardis_effrena,SHELBY
52b14c9808ec3bcfde5b456209f29165,96.795,312,30200.04,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_parvus,SHELBY
c97dcb74c8dd320f7628fb2fcc9b55d0,100,313,31300,Mollusca,Gastropoda,Trochida,Trochidae,Clanculus,Clanculus_HK02,SHELBY
129435fbb26c2f4887909a8d7bb8ccdc,81.579,304,24800.016,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Neptis,Neptis_sappho,SHELBY
c8ce5ca870845f9d3a1ad77cdc280bf0,81.518,303,24699.954,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Caprella_laeviuscula,SHELBY
48182dec55177c9c7c1f4560f03934ee,99.042,313,31000.146,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Symplegma,Symplegma_rubra,SHELBY
2b92215a676916878a3cf499a0fdf57c,100,313,31300,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna_viridis,SHELBY
ceda0c7a618878e0346db270266b8ece,82.54,315,26000.1,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eueides,Eueides_procula_browni,SHELBY
87ffe8c900a19791f984e0d6667f959c,83.121,314,26099.994,Arthropoda,Insecta,Diptera,Xylophagaidae,Coenomyia,Coenomyia_ferruginea,SHELBY
a7c8596c2ff4a6c95be46753e8da8ae3,85.127,316,26900.132,Arthropoda,Insecta,Diptera,Syrphidae,Rohdendorfia,Rohdendorfia_alpina,SHELBY
18b9b82364e7dfc7f1aa447e58ac2ee8,80.195,308,24700.06,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Jassa_staudei,SHELBY
d2c76e1f2ff8881e5893740002aeb4cd,99.357,311,30900.027,Platyhelminthes,Turbellaria,Polycladida,NA,NA,Polycladida_HK04,SHELBY
36fe9c652c154d5cca0033bad804d46c,80.132,302,24199.864,Arthropoda,Insecta,Diptera,Tephritidae,Dacus,Dacus_venetatus,SHELBY
2a541fe8fc5afcd5f5f436c2b9fa59bf,99.681,313,31200.153,Arthropoda,Malacostraca,Decapoda,Xanthidae,Medaeops,Medaeops_granulosus,SHELBY
f57dc954aba29fe2c8b66fb7bb169f2c,84.887,311,26399.857,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,Cirratulidae_HK02,SHELBY
7fd3bdce3164ae56d882cb876cb11d77,100,313,31300,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius,Istigobius_HK01,SHELBY
cab28e8365bfd2aa2469cc54877b2d30,89.103,312,27800.136,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Rhizocaulus,Rhizocaulus_verticillatus,SHELBY
5d30bf43c13cc42dd7d8445191c47427,100,313,31300,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,Petrolisthes_boscii,SHELBY
587abd9230e7436d131ccc0cf1d25131,100,313,31300,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_HK02,SHELBY
ec9e234e23df310bd7a758155c1835e7,80.192,313,25100.096,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria_rectilinea,SHELBY
098264cd0c0e4f20b25212d250d8ac63,88.141,312,27499.992,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia,Amphisbetia_furcata,SHELBY
93a3324145ed8bd583ec383dab9ed08d,87.013,308,26800.004,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Polycirrus_carolinensis,SHELBY
da1b6d031230208c0bf91a52056b38c5,80.333,300,24099.9,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,Herminia_grisealis,SHELBY
c1a88028022fb306e728866c349b861b,85.161,310,26399.91,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Parasmittina,Parasmittina_collifera,SHELBY
513a0355f8f3f04d7f8e6fca22680a18,80.255,314,25200.07,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius_charithonia,SHELBY
86cfa712a239770133e37668e37540aa,99.361,313,31099.993,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce_HK01,SHELBY
46a0136f4eacb970c7e6b623224c7887,80.066,301,24099.866,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cryptaspasma,Cryptaspasma_kigomana,SHELBY
68a79af4d9fbe811536a3178472324c9,95.527,313,29899.951,Porifera,Demospongiae,Clionaida,Clionaidae,Clionaopsis,Clionaopsis_platei,SHELBY
7e3bedd9e4f28656e907ccbc8031879d,96.452,310,29900.12,Arthropoda,Malacostraca,Decapoda,NA,NA,Caridea_sp._LPdivOTU175,SHELBY
c3d2e3e0bda19feb55ef1695bbaeb000,100,313,31300,Porifera,Demospongiae,Suberitida,Suberitidae,NA,Suberitidae_HK01,SHELBY
ba38d38b17c4d079e37284ecc150cde4,97.436,312,30400.032,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites_denhartogi,SHELBY
9d9baca9ff68fd553f4f84daeaa8fd4b,91.667,312,28600.104,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_folleata,SHELBY
2d5ba75efc3bd27a164dfbbd774219ef,80.625,320,25800,Arthropoda,Insecta,Hemiptera,Lyctocoridae,Lyctocoris,Lyctocoris_tuberosus,SHELBY
96622c1d4506fe19c994e559da4244cb,100,313,31300,Chordata,Actinopteri,Lutjaniformes,Haemulidae,Diagramma,Diagramma_picta,SHELBY
bc66d3b8590bcd0108095d5be6df787a,81.329,316,25699.964,Arthropoda,Insecta,Diptera,Scathophagidae,NA,Scathophagidae_sp._BBDED058-10,SHELBY
28b914602c33cb2a55f86d8dcae12f3f,85.987,314,26999.918,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_gracilis,SHELBY
1033b40d16b7f3e27a33fa365c6acda9,100,313,31300,Annelida,Polychaeta,Sabellida,Sabellidae,Branchiomma,Branchiomma_bairdi,SHELBY
8e5826019cf09f95631c731295afa304,100,313,31300,Mollusca,Bivalvia,Galeommatida,Galeommatidae,NA,Galeommatidae_HK01,SHELBY
b5d3a12922158b166590eff4e63feb3a,100,310,31000,Chordata,Chondrichthyes,Myliobatiformes,Gymnuridae,Gymnura,Gymnura_japonica,SHELBY
19ca91632fe52914cadb85896fcdd0ae,99.681,313,31200.153,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,Polynoidae_HK03,SHELBY
09efa25e4b568ebb5e747f7b0e0fe203,82.075,318,26099.85,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chrysolina,Chrysolina_diluta,SHELBY
65c1a72b194c055aba68e7816577bdb3,86.667,315,27300.105,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_hemisphaerica,SHELBY
6b1d4a2049b50850038810a24ab4f677,99.042,313,31000.146,Annelida,Polychaeta,Eunicida,NA,NA,NA,SHELBY
4d85b229f6b77cdabbff7c4ed81c26ce,80.263,304,24399.952,Mollusca,Gastropoda,Neogastropoda,NA,NA,NA,SHELBY
56956ba646159e76460609aa58b11ce9,80.878,319,25800.082,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,Parachondria_pyrostoma,SHELBY
71648e3ed9ff12dac08109fd1029471b,92.332,313,28899.916,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_gracilis,SHELBY
067ebdf7c61082db4040f664b61d1234,86.452,310,26800.12,Arthropoda,Malacostraca,Amphipoda,Photidae,Latigammaropsis,Latigammaropsis_tagoensis,SHELBY
8a2fc6b0950f42d9e793fc16e2c8c2f7,99.682,314,31300.148,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus_HK01,SHELBY
d1e1c040615792f2d352a2d4f275cf39,100,313,31300,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer,Lucifer_hanseni,SHELBY
4f823fe6418da2d859123aaeb4f6289a,98.083,313,30699.979,Porifera,Demospongiae,Dictyoceratida,Thorectidae,Fasciospongia,Fasciospongia_cavernosa,SHELBY
e93714812aa0c6297bd6b51be9d1bd1a,99.359,312,31000.008,Mollusca,Gastropoda,[unassigned]_Caenogastropoda,Cerithiopsidae,Seila,Seila_morishimai,SHELBY
3e576049b8306a2e5296040bece07a53,96.166,313,30099.958,Echinodermata,Ophiuroidea,NA,NA,NA,Ophiuroidea_HK01,SHELBY
c80177e5a049ff2d0f2af94f137e6914,80.984,305,24700.12,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,Hediste_diversicolor,SHELBY
bb7d4ad2292aabe3fed625d6dfae7b44,100,313,31300,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_edwardsii_HK04,SHELBY
676279df28b0ac2107eedbcaf8620dbb,100,313,31300,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_pareuchirus,SHELBY
60961f86835daa8fbfc09960d1e33fd2,80.921,304,24599.984,Cnidaria,Hydrozoa,Leptothecata,Malagazziidae,Malagazzia,Malagazzia_taeniogonia,SHELBY
7932cdad37a64b576ac711f357f3f564,97.444,313,30499.972,Porifera,Demospongiae,Clionaida,Clionaidae,Pione,Pione_velans,SHELBY
dca3d0ab91d9d2af943bdd39fc8e6179,100,304,30400,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,Ostrea_stentina,SHELBY
6de3b608b00e16724e29c31026f963fa,98.397,312,30699.864,Arthropoda,Ostracoda,NA,NA,NA,Ostracoda_sp._BMOO-05430,SHELBY
45cbd045e9f8f3da01bc9d6fc17319b9,80.831,313,25300.103,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_cornuta,SHELBY
3ba6203ba19f64d6aa011c5e214db678,84.026,313,26300.138,Entoprocta,NA,NA,Barentsiidae,Barentsia,Barentsia_gracilis,SHELBY
64d74ff36d1102a3b0090a828cdcaf6b,100,313,31300,Annelida,Polychaeta,Terebellida,Cirratulidae,NA,Cirratulidae_HK01,SHELBY
2428f2ceeb19b62b1541093fe8407661,100,313,31300,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_hippothoe,SHELBY
bb8bade1ac4d9aaf86109408335656c4,96.486,313,30200.118,Porifera,Demospongiae,Clionaida,Clionaidae,Clionaopsis,Clionaopsis_platei,SHELBY
c6cfd2f44bed6906af9087e749de249d,99.361,313,31099.993,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,Tedania_klausi,SHELBY
5c06a781af5d240c8e0706d76fdc6fd9,99.042,313,31000.146,Mollusca,Bivalvia,Mytilida,Mytilidae,Lithophaga,Lithophaga_HK02,SHELBY
1d74312783c0e00cc7a14d2ba878b40f,100,313,31300,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_folleata,SHELBY
e9b9e5f80b956dc6634d608f592c794f,89.137,313,27899.881,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_imbricata,SHELBY
32647683a837942227bc4552fe41afdb,96.805,313,30299.965,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_parvus,SHELBY
b3a39a0cb4a6e76ed2901560e3c089c7,80.063,316,25299.908,Arthropoda,Insecta,Lepidoptera,Noctuidae,Catocala,Catocala_innubens,SHELBY
fdff69b0c770b70f4978d9f23ac49ff4,90.415,313,28299.895,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,Phascolosoma,Phascolosoma_nigrescens,SHELBY
3795aa559a2ec6d99aa3262b6e0c5858,99.681,313,31200.153,Porifera,Demospongiae,Dendroceratida,Dictyodendrillidae,Igernella,Igernella_notabilis,SHELBY
a7e72fda8cc7ac97e89374c30549939c,89.776,313,28099.888,Annelida,Polychaeta,Terebellida,Terebellidae,Lysilla,Lysilla_pacifica,SHELBY
770d60bf71e8921aa8d006ebe1759231,82.353,306,25200.018,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_sp._MZUSP_3356,SHELBY
eb82253d9c4bb35395c7a6b4e46c51a9,85.209,311,26499.999,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_dichotoma,SHELBY
577ea29fe26083af4440dad2d8200dac,82.857,315,26099.955,Arthropoda,Insecta,Lepidoptera,Noctuidae,Masalia,Masalia_nubila,SHELBY
6272d635df9426c6218ed88a3c2c09b6,100,313,31300,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,Lepidozona_coreanica,SHELBY
bb5fb4422dddb7755ed66698b3b2763c,88.782,312,27699.984,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_edwardsii_HK01,SHELBY
9a3681e89ed89e222830bd5e9c4f2cc1,99.681,313,31200.153,Annelida,NA,NA,NA,NA,Annelida_sp._BOLD:ACQ7539,SHELBY
cf5dd5f7265fdc72038223ff8019b4ba,80.128,312,24999.936,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_cornuta,SHELBY
57820714bafd306152d0954d59881908,100,310,31000,Chordata,NA,NA,Branchiostomidae,Branchiostoma,Branchiostoma_belcheri,SHELBY
0f3860fb8212b6aa6e5c3c81f3898095,82.748,313,25900.124,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,Microporella_sp._BLEED387,SHELBY
ead5cc2f86c50778748ffb2b3f0b243b,100,313,31300,Annelida,Polychaeta,NA,NA,NA,Polychaeta_sp._DNZ122,SHELBY
70845ee731121465b848afca3079b7a9,100,313,31300,Mollusca,Bivalvia,Venerida,Veneridae,Irus,Irus_macrophyllus_HK01,SHELBY
6c97f875de23f21ca7cd32a9975bb97f,98.403,313,30800.139,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphiura,Amphiura_velox,SHELBY
11b7729f55a13ab71ba57b95a0176e20,83.601,311,25999.911,Mollusca,Gastropoda,NA,Cornirostridae,Cornirostra,Cornirostra_pellucida,SHELBY
43c3585da0374148869a6cc2e6d44372,100,313,31300,Mollusca,Bivalvia,Mytilida,Mytilidae,Brachidontes,Brachidontes_variabilis,SHELBY
cff336abfc9df26480bcebc2e16236f4,99.681,313,31200.153,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Aliaporcellana,Aliaporcellana_suluensis,SHELBY
e6436ed39b19e4448af40d02bc648a62,85.759,316,27099.844,Nemertea,Palaeonemertea,Tubulaniformes,Tubulanidae,Tubulanus,Tubulanus_sexlineatus,SHELBY
253bf167ca70c4023a9bef977b203ec1,81.329,316,25699.964,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus_taiwanus,SHELBY
0c56a216e7413fb57b4e105e2290ab69,95.177,311,29600.047,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Eualetes,Eualetes_tulipa,SHELBY
a1fc236c70c0386d11fe8822ad547aaf,95.498,311,29699.878,Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice,Lysidice_HK01,SHELBY
95b1ee635cb44320872c4918441835dc,100,313,31300,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Lysmata,Lysmata_vittata,SHELBY
f62da6488434907d7c47d797885aa974,81.013,316,25600.108,Arthropoda,Insecta,Lepidoptera,Geometridae,Paralaea,Paralaea_porphyrinaria,SHELBY
e9a1398f1720f56f48fd2668c088eb2f,87.138,311,27099.918,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_geniculata,SHELBY
97bc257e905f7e1dffef142c598fdf5f,98.083,313,30699.979,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,Syllidae_HK03,SHELBY
e3bdb06cdb6638f5997e7f99e802cae1,100,313,31300,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_HK03,SHELBY
1168a58a57fa7f1c7ca70fe66546b854,100,313,31300,Porifera,Demospongiae,Hadromerida,Tethyidae,Tethya,Tethya_HK02,SHELBY
cc1ab4a73104c991f238d79dd8c686c7,90.064,312,28099.968,Annelida,Polychaeta,NA,NA,NA,Polychaeta_sp._C_0189,SHELBY
7f36c6937e92586f142d17a98a24e499,92.652,313,29000.076,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_vidovici,SHELBY
9b3fa98be3bbd2d607586e99a797a8ef,100,313,31300,Mollusca,Gastropoda,Trochida,Trochidae,Clanculus,Clanculus_bronni,SHELBY
74f3c1c2ada50e74893b8e2e5604196a,99.361,313,31099.993,Chordata,Actinopteri,NA,Siganidae,Siganus,Siganus_fuscescens,SHELBY
28f671f83ad2e8455e4167e6d0297696,80.063,316,25299.908,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,Cecidomyiidae_sp._BIOUG26788-C10,SHELBY
7e83099da91ce8c98e6d8681720e5ea1,95.82,311,29800.02,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Anteaeolidiella,Anteaeolidiella_cacaotica,SHELBY
5a49c8921db51357fce85588770ef949,80.066,301,24099.866,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma_vittigerum,SHELBY
bf07286d789cd55918094afb50fad933,83.333,312,25999.896,Arthropoda,Malacostraca,Decapoda,NA,NA,Caridea_sp._LP-2009,SHELBY
04b9e244a37742cad8dc41d8d0219eac,87.898,314,27599.972,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_brasiliensis,SHELBY
a3809038bdd3737d48b6e54e2529dafa,81.579,304,24800.016,Annelida,Polychaeta,Golfingiida,Sipunculidae,NA,Sipunculidae_sp._AVC-2018,SHELBY
4674252604a38e315a6d368be7d82ac1,91.987,312,28699.944,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus_cf._streptodactylus_KMH-2014,SHELBY
938dd9a1a8a92c74a9267d7667eb6466,100,313,31300,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Phyllodoce_HK02,SHELBY
bb719f048974133eb1b45b45d24ef311,100,313,31300,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla_HK01,SHELBY
3a849de77adadd7a9fdb1da3a505e15e,84.345,313,26399.985,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Tricellaria,Tricellaria_ternata,SHELBY
e0bf92dbdcef1793a138cce3106498ad,97.125,313,30400.125,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia_erythraea,SHELBY
9a2f5c35ceca7b73b3ba80e48303ad56,83.121,314,26099.994,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Stephensoniella,Stephensoniella_sterreri,SHELBY
f78bbceae39c23eaeb6fe72e550f933c,100,313,31300,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_HK04,SHELBY
17e9af4a4472d0dfc57da84db6bf48c4,81.063,301,24399.963,Arthropoda,Insecta,Diptera,Chironomidae,Nanocladius,Nanocladius_dichromus,SHELBY
d7ed73bb42b115065c994bcb3501baa0,96.154,312,30000.048,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus_bisincisus,SHELBY
b90a4d939a8012efe3fbaf97557bc79c,98.693,306,30200.058,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Siphopatella,Siphopatella_walshi,SHELBY
02adf3da8071ea1f35ad9b1e5d24238a,99.681,313,31200.153,Chordata,Actinopteri,Perciformes,Synanceiidae,Synanceia,Synanceia_sp._SYN-DY1,SHELBY
6ebfca089c82170de77a80318b95e8a1,100,313,31300,Annelida,Polychaeta,Sabellida,Sabellidae,Parasabella,Parasabella_HK01,SHELBY
74d148368541c2069a8db239e2aedf04,92.308,312,28800.096,Mollusca,Gastropoda,Neogastropoda,Muricidae,Cronia,Cronia_avenacea,SHELBY
e9e17fd6ead2f6a9ee9989602b9b1ade,99.361,313,31099.993,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_HK01,SHELBY
fcfd7ff99e93f812f257845b04fe5f15,80.573,314,25299.922,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY
8e32eb591742a65813175dae98ca5743,99.682,314,31300.148,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Sphyrna,Sphyrna_lewini,SHELBY
81c9a1b77114a06b66fc73b0a6c3692b,88.179,313,27600.027,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Lovenella,Lovenella_assimilis,SHELBY
8509909b0a3dd274cb3f0973ba66147c,82.911,316,26199.876,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_sp._n._2_AW-2014,SHELBY
08ae6868218ecf2d51314087e06274a1,84.026,313,26300.138,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia_pediculata,SHELBY
583aae09d65995c2593cace02c4b7a56,80.782,307,24800.074,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta_polaris,SHELBY
a51455ed936930d34bfe5a2ba39315e7,97.436,312,30400.032,Chordata,Ascidiacea,Enterogona,Cionidae,Ciona,Ciona_savignyi,SHELBY
9a5d78c1cea1fb4643d3cf55ff51da32,82.353,306,25200.018,Arthropoda,Malacostraca,Amphipoda,NA,NA,Amphipoda_unspecified,SHELBY
80f040f8e0edd74110f5204c7386c6c5,85.35,314,26799.9,Chordata,Ascidiacea,Phlebobranchia,Perophoridae,Ecteinascidia,Ecteinascidia_HK01,SHELBY
e0197d088af225280332fc4e5d9fdac0,99.681,313,31200.153,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_dimorphus,SHELBY
ee03bc3f290a01a5a5162dc4db81da89,88.462,312,27600.144,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,Amphinema,SHELBY
4eefbe6939210249210bce58a1bad2c3,97.764,313,30600.132,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites_sp._ZMAPOR18657,SHELBY
791b178f5ff7ca21ca021c9f847098ab,99.342,304,30199.968,Mollusca,Bivalvia,Ostreida,Ostreidae,Boonostrea,Boonostrea_subucula_cf,SHELBY
5ab72c2479d67973028c47d8647a00f6,84.79,309,26200.11,Mollusca,Gastropoda,Neogastropoda,Muricidae,Scabrotrophon,Scabrotrophon_inspiratum,SHELBY
a72fb9ed84a5abc752d22549ea29433c,92.652,313,29000.076,Annelida,Polychaeta,Sabellida,Sabellidae,Amphiglena,Amphiglena_terebro,SHELBY
ccd3f9a80c8a0e1e51b4c4303d10b4df,100,313,31300,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia_sp._BOLD:AAA1675,SHELBY
1918c21614c0d97d523e817eceb4639f,99.681,313,31200.153,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona_celata,SHELBY
15014904b7e8745881b7dd0b86f9e221,100,313,31300,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,Callyspongia_sp._LNP-2018,SHELBY
50f9e4dd808ac80d388fb8d6d9b3c571,97.444,313,30499.972,Cnidaria,Hydrozoa,Anthoathecata,Cladonematidae,Cladonema,Cladonema_pacificum,SHELBY
b360dc3f27e71a96fa9c3e8249dd3e42,88.197,305,26900.085,Mollusca,Bivalvia,Veneroida,Montacutidae,Curvemysella,Curvemysella_paula,SHELBY
fa4ff6aa7f825dae57269c68498b0444,98.722,313,30899.986,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria_prolifera,SHELBY
e7a8bf3666197a17a9ee3253fb7c3403,98.722,313,30899.986,Mollusca,Gastropoda,Neogastropoda,Muricidae,Morula,Morula_spinosa,SHELBY
d8a53d88be825faeac83448b8b11d04c,99.681,313,31200.153,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes_togoi,SHELBY
2339141bf06ce96b5d3a66261e07dea1,100,313,31300,Arthropoda,Malacostraca,Decapoda,Xanthidae,Epiactaea,Epiactaea_bullifera,SHELBY
4568c6f332ea7588a1e79e380f15dbcb,80.984,305,24700.12,Arthropoda,Hexanauplia,Calanoida,Spinocalanidae,Spinocalanus,Spinocalanus_aff._dispar_1_MB-2017,SHELBY
9d6de9505903d76bc3bf9a8ed8efad8e,99.681,313,31200.153,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Microprosthema,Microprosthema_validum,SHELBY
5b33d0daa3cf0aeacdc14c0bb716b2c1,100,313,31300,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,Syllidae_HK01,SHELBY
6fbd5ed0d4aa293acb2f47febb0e46f8,97.436,312,30400.032,Echinodermata,Ophiuroidea,Ophiurida,Ophiactidae,Ophiactis,Ophiactis_savignyi,SHELBY
4506e73274d89e069d6d0a3e83cd766e,85.484,310,26500.04,Annelida,Polychaeta,NA,Orbiniidae,Naineris,Naineris_laevigata,SHELBY
2cf34c07966bd5033bcbc0e338a051d0,85.577,312,26700.024,Annelida,Clitellata,Haplotaxida,Naididae,Heronidrilus,Heronidrilus_fastigatus,SHELBY
5d4b0810eefd9a4c30d7da249bc89caa,81.789,313,25599.957,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,Microporella_sp._BLEED387,SHELBY
720c3cc427c484d7b72a5405b8156838,82.692,312,25799.904,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeon,Cloeon_dipterum,SHELBY
7100c6f56f7b45e0713fc589e89ca196,85.39,308,26300.12,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_cf._vidovici_AW-2015,SHELBY
